Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
255;21100936713;"Manuscript Studies";journal;"23801190, 23815329";"University of Pennsylvania Press";Yes;No;;-;7;20;19;887;3;19;0,16;44,35;40,91;0;United States;Northern America;"University of Pennsylvania Press";"2016-2025";"Conservation; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
256;21100834359;"Methis";journal;"17366852, 22284745";"University of Tartu Press";Yes;Yes;;-;5;19;0;831;0;0;0,00;43,74;76,47;0;Estonia;Eastern Europe;"University of Tartu Press";"2017-2025";"Cultural Studies; Library and Information Sciences; Literature and Literary Theory; Visual Arts and Performing Arts";"Arts and Humanities; Social Sciences"
257;21101049621;"Open Information Science";journal;"24511781";"Walter de Gruyter GmbH";Yes;Yes;;-;16;5;0;265;0;0;0,00;53,00;33,33;1;Germany;Western Europe;"Walter de Gruyter GmbH";"2017-2026";"Library and Information Sciences";"Social Sciences"
258;21100867474;"Przeglad Archiwalny Instytutu Pamieci Narodowej";journal;"18991254";"Instytut Pamieci Narodowej w Polsce";No;No;;-;2;11;13;71;0;13;0,00;6,45;45,45;0;Poland;Eastern Europe;"Instytut Pamieci Narodowej w Polsce";"2016-2024";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
259;21100836334;"Publications";journal;"23046775";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;32;25;61;836;65;56;1,15;33,44;34,43;3;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2025";"Business and International Management; Communication; Computer Science Applications; Media Technology";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
260;21101030206;"Revista de Cancioneros Impresos y Manuscritos";journal;"22547444";"Universidad de Alicante";Yes;Yes;;-;3;7;0;264;0;0;0,00;37,71;33,33;0;Spain;Western Europe;"Universidad de Alicante";"2017, 2019-2026";"Library and Information Sciences; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
261;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;;-;12;23;60;611;13;50;0,27;26,57;52,38;2;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences";"Social Sciences"
262;21100857424;"SCIRES-IT";journal;"22394303";"Caspur -Ciber Publishing";Yes;Yes;;-;14;18;1;406;3;1;3,00;22,56;50,00;0;Italy;Western Europe;"Caspur -Ciber Publishing";"2016-2025";"Computer Networks and Communications; Computer Science Applications; Conservation; Information Systems; Library and Information Sciences";"Arts and Humanities; Computer Science; Social Sciences"
263;21101060465;"Umanistica Digitale";journal;"25328816";"University of Bologna Department of Classical and Italian Philology, Alma Mater Studiorum";Yes;Yes;;-;7;10;0;181;0;0;0,00;18,10;68,00;0;Italy;Western Europe;"University of Bologna Department of Classical and Italian Philology, Alma Mater Studiorum";"2017-2026";"Arts and Humanities (miscellaneous); Computer Science Applications; Computer Science (miscellaneous); Library and Information Sciences";"Arts and Humanities; Computer Science; Social Sciences"
264;21100854118;"Wacana";journal;"14112272, 24076899";"Faculty of Humanities, University of Indonesia";Yes;Yes;;-;9;34;42;955;8;39;0,19;28,09;48,72;0;Indonesia;Asiatic Region;"Faculty of Humanities, University of Indonesia";"2015-2025";"Anthropology; Arts and Humanities (miscellaneous); Cultural Studies; Library and Information Sciences";"Arts and Humanities; Social Sciences"
